11
145.784912,-16.993755, Cairns
146.839599,-19.311143, Townsville
149.124755,-21.125498, Mackay
139.502563,-20.725291, Mount Isa
144.259643,-23.443089, Longreach
146.248169,-26.42139, Charleville
150.52185,-23.342256, Rockhampton
153.433227,-28.033198, Gold Coast
153.070678,-26.647459, Sunshine Coast
152.357483,-24.856534, Bundaberg
153.027649,-27.483908, Brisbane
