34
151.221256, -33.854736, Sydney
153.191185, -27.419319, Brisbane
144.940796, -37.883525, Melbourne
147.379761, -42.924252, Hobart
138.549728, -34.794634, Adelaide
115.858669, -31.966726, Perth
130.86668, -12.474124, Darwin
149.124584, -35.308962, Canberra
