14
142.134623,-34.227712, Mildura
144.952616,-37.829322, Melbourne
146.886896,-36.117921, Wodonga
144.273524,-36.740546, Bendigo
142.202601,-36.731742, Horsham
143.847803,-37.544044, Ballarat
144.350428,-38.170745, Geelong
141.636805,-38.360514, Portland
147.651820,-37.833119, Bairnsdale
146.402125,-38.246281, Morwell
143.918992,-35.753859, Kerang
145.418626,-36.404254, Shepparton
149.762114,-37.565724, Mallacoota
146.960825,-36.726557, Bright
